global_cycle, cycle, observation, reward, action, explore_on, explored, explore_rate_g, total reward, average reward
273, 5, 0, 0, 1, -1, -1, -1, 379, 75.8
274, 1, 0, 100, 0, 1, 1, 0.99, 100, 50
275, 2, 0, 99, 2, 1, 1, 0.99, 199, 66.3333
276, 3, 0, 0, 1, -1, -1, -1, 199, 66.3333
277, 1, 0, 100, 2, 1, 1, 0.99, 100, 50
278, 2, 0, 90, 3, 1, 1, 0.99, 190, 63.3333
279, 3, 0, 90, 2, 1, 1, 0.99, 280, 70
280, 4, 0, 90, 1, 1, 1, 0.99, 370, 74
281, 5, 1, 99, 2, 1, 1, 0.99, 469, 78.1667
282, 6, 1, 90, 0, 1, 1, 0.99, 559, 79.8571
283, 7, 1, 99, 1, 1, 1, 0.99, 658, 82.25
284, 8, 1, 90, 0, 1, 1, 0.99, 748, 83.1111
285, 9, 1, 90, 3, 1, 1, 0.99, 838, 83.8
286, 10, 1, 0, 1, -1, -1, -1, 838, 83.8
287, 1, 0, 100, 3, 1, 1, 0.99, 100, 50
288, 2, 0, 90, 1, 1, 1, 0.99, 190, 63.3333
289, 3, 1, 99, 2, 1, 1, 0.99, 289, 72.25
290, 4, 1, 90, 3, 1, 1, 0.99, 379, 75.8
291, 5, 1, 90, 1, 1, 1, 0.99, 469, 78.1667
292, 6, 2, 99, 2, 1, 1, 0.99, 568, 81.1429
293, 7, 2, 90, 1, 1, 1, 0.99, 658, 82.25
294, 8, 1, 99, 3, 1, 1, 0.99, 757, 84.1111
295, 9, 1, 90, 3, 1, 1, 0.99, 847, 84.7
296, 10, 1, 90, 3, 1, 1, 0.99, 937, 85.1818
297, 11, 1, 90, 1, 1, 1, 0.99, 1027, 85.5833
298, 12, 2, 99, 0, 1, 1, 0.99, 1126, 86.6154
299, 13, 2, 99, 2, 1, 1, 0.99, 1225, 87.5
300, 14, 2, 130, 1, -1, -1, -1, 1355, 96.7857
301, 1, 0, 100, 2, 1, 1, 0.99, 100, 50
302, 2, 0, 90, 0, 1, 1, 0.99, 190, 63.3333
303, 3, 0, 99, 2, 1, 1, 0.99, 289, 72.25
304, 4, 0, 0, 1, -1, -1, -1, 289, 72.25
305, 1, 0, 100, 0, 1, 1, 0.99, 100, 50
306, 2, 0, 99, 2, 1, 1, 0.99, 199, 66.3333
307, 3, 0, 0, 1, -1, -1, -1, 199, 66.3333
308, 1, 0, 100, 2, 1, 1, 0.99, 100, 50
309, 2, 0, 90, 1, 1, 1, 0.99, 190, 63.3333
310, 3, 1, 99, 3, 1, 1, 0.99, 289, 72.25
311, 4, 1, 90, 2, 1, 1, 0.99, 379, 75.8
312, 5, 1, 90, 2, 1, 1, 0.99, 469, 78.1667
313, 6, 1, 90, 2, 1, 1, 0.99, 559, 79.8571
314, 7, 1, 90, 2, 1, 1, 0.99, 649, 81.125
315, 8, 1, 90, 3, 1, 1, 0.99, 739, 82.1111
316, 9, 1, 90, 1, 1, 1, 0.99, 829, 82.9
317, 10, 1, 99, 3, 1, 1, 0.99, 928, 84.3636
318, 11, 1, 90, 1, 1, 1, 0.99, 1018, 84.8333
319, 12, 1, 99, 0, 1, 1, 0.99, 1117, 85.9231
320, 13, 1, 99, 3, 1, 1, 0.99, 1216, 86.8571
321, 14, 1, 130, 1, -1, -1, -1, 1346, 96.1429
322, 1, 0, 100, 1, 1, 1, 0.99, 100, 50
323, 2, 1, 99, 2, 1, 1, 0.99, 199, 66.3333
324, 3, 1, 90, 1, 1, 1, 0.99, 289, 72.25
325, 4, 1, 99, 2, 1, 1, 0.99, 388, 77.6
326, 5, 1, 90, 0, 1, 1, 0.99, 478, 79.6667
327, 6, 1, 99, 1, 1, 1, 0.99, 577, 82.4286
328, 7, 1, 90, 2, 1, 1, 0.99, 667, 83.375
329, 8, 1, 0, 1, -1, -1, -1, 667, 83.375
330, 1, 0, 100, 0, 1, 1, 0.99, 100, 50
331, 2, 0, 99, 1, 1, 1, 0.99, 199, 66.3333
332, 3, 0, 90, 2, 1, 1, 0.99, 289, 72.25
333, 4, 0, 130, 1, -1, -1, -1, 419, 104.75
334, 1, 0, 100, 3, 1, 1, 0.99, 100, 50
335, 2, 0, 90, 0, 1, 1, 0.99, 190, 63.3333
336, 3, 0, 99, 0, 1, 1, 0.99, 289, 72.25
337, 4, 0, 90, 0, 1, 1, 0.99, 379, 75.8
338, 5, 0, 90, 0, 1, 1, 0.99, 469, 78.1667
339, 6, 0, 90, 1, 1, 1, 0.99, 559, 79.8571
340, 7, 0, 90, 1, 1, 1, 0.99, 649, 81.125
341, 8, 0, 90, 2, 1, 1, 0.99, 739, 82.1111
342, 9, 0, 0, 1, -1, -1, -1, 739, 82.1111
343, 1, 0, 100, 0, 1, 1, 0.99, 100, 50
344, 2, 0, 99, 2, 1, 1, 0.99, 199, 66.3333
345, 3, 0, 130, 1, -1, -1, -1, 329, 109.667
346, 1, 0, 100, 2, 1, 1, 0.99, 100, 50
347, 2, 0, 90, 0, 1, 1, 0.99, 190, 63.3333
348, 3, 0, 99, 2, 1, 1, 0.99, 289, 72.25
349, 4, 0, 0, 1, -1, -1, -1, 289, 72.25
350, 1, 0, 100, 1, 1, 1, 0.99, 100, 50
351, 2, 2, 99, 3, 1, 1, 0.99, 199, 66.3333
352, 3, 2, 90, 1, 1, 1, 0.99, 289, 72.25
353, 4, 2, 99, 3, 1, 1, 0.99, 388, 77.6
354, 5, 2, 90, 1, 1, 1, 0.99, 478, 79.6667
355, 6, 2, 99, 0, 1, 1, 0.99, 577, 82.4286
356, 7, 2, 99, 3, 1, 1, 0.99, 676, 84.5
357, 8, 2, 0, 1, -1, -1, -1, 676, 84.5
358, 1, 0, 100, 3, 1, 1, 0.99, 100, 50
359, 2, 0, 90, 2, 1, 1, 0.99, 190, 63.3333
360, 3, 0, 90, 3, 1, 1, 0.99, 280, 70
361, 4, 0, 90, 0, 1, 1, 0.99, 370, 74
362, 5, 0, 99, 0, 1, 1, 0.99, 469, 78.1667
363, 6, 0, 90, 3, 1, 1, 0.99, 559, 79.8571
364, 7, 0, 0, 1, -1, -1, -1, 559, 79.8571
365, 1, 0, 100, 2, 1, 1, 0.99, 100, 50
366, 2, 0, 90, 0, 1, 1, 0.99, 190, 63.3333
367, 3, 0, 99, 2, 1, 1, 0.99, 289, 72.25
368, 4, 0, 0, 1, -1, -1, -1, 289, 72.25
369, 1, 0, 100, 2, 1, 1, 0.99, 100, 50
370, 2, 0, 90, 1, 1, 1, 0.99, 190, 63.3333
371, 3, 2, 99, 1, 1, 1, 0.99, 289, 72.25
372, 4, 1, 99, 0, 1, 1, 0.99, 388, 77.6
373, 5, 1, 99, 3, 1, 1, 0.99, 487, 81.1667
374, 6, 1, 0, 1, -1, -1, -1, 487, 81.1667
