global_cycle, cycle, observation, reward, action, explore_on, explored, explore_rate_g, total reward, average reward, end of game
10643, 5, 2, 99, 0, 1, 0, 0.117955, 1.02156e+06, 95.9667, 0
10644, 6, 2, 99, 2, 1, 0, 0.117922, 1.02166e+06, 95.9669, 0
10645, 7, 2, 0, 1, 1, 0, 0.117888, 1.02166e+06, 95.9579, 1
10646, 1, 0, 100, 0, 1, 1, 0.117854, 1.02176e+06, 95.9583, 0
10647, 2, 0, 99, 3, 1, 0, 0.11782, 1.02186e+06, 95.9586, 0
10648, 3, 0, 0, 2, 1, 0, 0.117786, 1.02186e+06, 95.9496, 1
10649, 1, 0, 100, 1, 1, 0, 0.117752, 1.02196e+06, 95.95, 0
10650, 2, 2, 99, 0, 1, 0, 0.117719, 1.02206e+06, 95.9502, 0
10651, 3, 2, 99, 2, 1, 0, 0.117685, 1.02216e+06, 95.9505, 0
10652, 4, 2, 130, 2, 1, 0, 0.117651, 1.02229e+06, 95.9537, 1
10653, 1, 0, 100, 3, 1, 0, 0.117617, 1.02239e+06, 95.9541, 0
10654, 2, 0, 90, 1, 1, 0, 0.117584, 1.02248e+06, 95.9535, 0
10655, 3, 1, 99, 0, 1, 0, 0.11755, 1.02258e+06, 95.9538, 0
10656, 4, 1, 99, 3, 1, 0, 0.117516, 1.02268e+06, 95.9541, 0
10657, 5, 1, 130, 2, 1, 0, 0.117482, 1.02281e+06, 95.9573, 1
10658, 1, 0, 100, 3, 1, 0, 0.117449, 1.02291e+06, 95.9577, 0
10659, 2, 0, 90, 1, 1, 1, 0.117415, 1.023e+06, 95.9571, 0
10660, 3, 2, 99, 0, 1, 0, 0.117381, 1.0231e+06, 95.9574, 0
10661, 4, 2, 99, 2, 1, 0, 0.117348, 1.0232e+06, 95.9577, 0
10662, 5, 2, 130, 1, 1, 0, 0.117314, 1.02333e+06, 95.9609, 1
10663, 1, 0, 100, 1, 1, 0, 0.11728, 1.02343e+06, 95.9613, 0
10664, 2, 1, 99, 0, 1, 0, 0.117247, 1.02353e+06, 95.9616, 0
10665, 3, 1, 99, 3, 1, 0, 0.117213, 1.02362e+06, 95.9618, 0
10666, 4, 1, 130, 3, 1, 1, 0.117179, 1.02376e+06, 95.965, 1
10667, 1, 0, 100, 1, 1, 1, 0.117146, 1.02386e+06, 95.9654, 0
10668, 2, 2, 99, 0, 1, 0, 0.117112, 1.02395e+06, 95.9657, 0
10669, 3, 2, 99, 2, 1, 0, 0.117078, 1.02405e+06, 95.966, 0
10670, 4, 2, 130, 3, 1, 0, 0.117045, 1.02418e+06, 95.9692, 1
10671, 1, 0, 100, 2, 1, 0, 0.117011, 1.02428e+06, 95.9695, 0
10672, 2, 0, 90, 3, 1, 1, 0.116978, 1.02437e+06, 95.969, 0
10673, 3, 0, 90, 1, 1, 0, 0.116944, 1.02446e+06, 95.9684, 0
10674, 4, 1, 99, 0, 1, 0, 0.116911, 1.02456e+06, 95.9687, 0
10675, 5, 1, 99, 3, 1, 0, 0.116877, 1.02466e+06, 95.969, 0
10676, 6, 1, 130, 2, 1, 0, 0.116843, 1.02479e+06, 95.9722, 1
10677, 1, 0, 100, 2, 1, 0, 0.11681, 1.02489e+06, 95.9726, 0
10678, 2, 0, 90, 0, 1, 1, 0.116776, 1.02498e+06, 95.972, 0
10679, 3, 0, 99, 3, 1, 0, 0.116743, 1.02508e+06, 95.9723, 0
10680, 4, 0, 0, 3, 1, 0, 0.116709, 1.02508e+06, 95.9633, 1
10681, 1, 0, 100, 1, 1, 0, 0.116676, 1.02518e+06, 95.9637, 0
10682, 2, 2, 99, 0, 1, 0, 0.116642, 1.02528e+06, 95.964, 0
10683, 3, 2, 99, 1, 1, 1, 0.116609, 1.02538e+06, 95.9642, 0
10684, 4, 2, 90, 2, 1, 0, 0.116575, 1.02547e+06, 95.9637, 0
10685, 5, 2, 0, 2, 1, 0, 0.116542, 1.02547e+06, 95.9547, 1
10686, 1, 0, 100, 2, 1, 0, 0.116509, 1.02557e+06, 95.9551, 0
10687, 2, 0, 90, 1, 1, 0, 0.116475, 1.02566e+06, 95.9545, 0
10688, 3, 2, 99, 0, 1, 0, 0.116442, 1.02576e+06, 95.9548, 0
10689, 4, 2, 99, 2, 1, 0, 0.116408, 1.02586e+06, 95.9551, 0
10690, 5, 2, 0, 0, 1, 0, 0.116375, 1.02586e+06, 95.9461, 1
10691, 1, 0, 100, 1, 1, 0, 0.116341, 1.02596e+06, 95.9465, 0
10692, 2, 2, 99, 0, 1, 0, 0.116308, 1.02606e+06, 95.9468, 0
10693, 3, 2, 99, 2, 1, 0, 0.116275, 1.02615e+06, 95.9471, 0
10694, 4, 2, 130, 0, 1, 0, 0.116241, 1.02628e+06, 95.9503, 1
10695, 1, 0, 100, 0, 1, 1, 0.116208, 1.02638e+06, 95.9506, 0
10696, 2, 0, 99, 3, 1, 0, 0.116175, 1.02648e+06, 95.9509, 0
10697, 3, 0, 130, 0, 1, 0, 0.116141, 1.02661e+06, 95.9541, 1
10698, 1, 0, 100, 1, 1, 0, 0.116108, 1.02671e+06, 95.9545, 0
10699, 2, 1, 99, 0, 1, 0, 0.116075, 1.02681e+06, 95.9548, 0
10700, 3, 1, 99, 0, 1, 1, 0.116041, 1.02691e+06, 95.9551, 0
10701, 4, 1, 90, 0, 1, 1, 0.116008, 1.027e+06, 95.9545, 0
10702, 5, 1, 90, 3, 1, 0, 0.115975, 1.02709e+06, 95.9539, 0
10703, 6, 1, 130, 2, 1, 0, 0.115941, 1.02722e+06, 95.9571, 1
10704, 1, 0, 100, 2, 1, 0, 0.115908, 1.02732e+06, 95.9575, 0
10705, 2, 0, 90, 1, 1, 0, 0.115875, 1.02741e+06, 95.9569, 0
10706, 3, 2, 99, 0, 1, 0, 0.115842, 1.02751e+06, 95.9572, 0
10707, 4, 2, 99, 2, 1, 0, 0.115808, 1.02761e+06, 95.9575, 0
10708, 5, 2, 130, 2, 1, 0, 0.115775, 1.02774e+06, 95.9607, 1
10709, 1, 0, 100, 3, 1, 0, 0.115742, 1.02784e+06, 95.9611, 0
10710, 2, 0, 90, 3, 1, 0, 0.115709, 1.02793e+06, 95.9605, 0
10711, 3, 0, 90, 3, 1, 1, 0.115675, 1.02802e+06, 95.96, 0
10712, 4, 0, 90, 0, 1, 1, 0.115642, 1.02811e+06, 95.9594, 0
10713, 5, 0, 99, 3, 1, 0, 0.115609, 1.02821e+06, 95.9597, 0
10714, 6, 0, 130, 1, 1, 0, 0.115576, 1.02834e+06, 95.9629, 1
10715, 1, 0, 100, 1, 1, 0, 0.115543, 1.02844e+06, 95.9632, 0
10716, 2, 2, 99, 0, 1, 0, 0.11551, 1.02854e+06, 95.9635, 0
10717, 3, 2, 99, 2, 1, 0, 0.115476, 1.02864e+06, 95.9638, 0
10718, 4, 2, 0, 0, 1, 0, 0.115443, 1.02864e+06, 95.9549, 1
