cycle, observation, reward, action, explore_on, explored, explore_rate_g, total reward, average reward
18734, 5, 0, 0, 1, 1, 0.999, 316, 3.63218
18735, 12, 9, 1, 1, 1, 0.999, 325, 3.69318
18736, 12, 0, 2, 1, 1, 0.999, 325, 3.65169
18737, 5, 9, 3, 1, 1, 0.999, 334, 3.71111
18738, 5, 0, 1, 1, 1, 0.999, 334, 3.67033
18739, 5, 0, 3, 1, 1, 0.999, 334, 3.63043
18740, 5, 0, 0, 1, 1, 0.999, 334, 3.5914
18741, 12, 9, 1, 1, 1, 0.999, 343, 3.64894
18742, 12, 0, 3, 1, 1, 0.999, 343, 3.61053
18743, 10, 9, 0, 1, 1, 0.999, 352, 3.66667
18744, 10, 0, 1, 1, 1, 0.999, 352, 3.62887
18745, 12, 9, 1, 1, 1, 0.999, 361, 3.68367
18746, 12, 0, 3, 1, 1, 0.999, 361, 3.64646
18747, 10, 9, 3, 1, 1, 0.999, 370, 3.7
18748, 8, 9, 0, 1, 1, 0.999, 379, 3.75248
18749, 8, 0, 0, 1, 1, 0.999, 379, 3.71569
18750, 8, 0, 1, 1, 1, 0.999, 379, 3.67961
18751, 10, 9, 1, 1, 1, 0.999, 388, 3.73077
18752, 12, 9, 0, 1, 1, 0.999, 397, 3.78095
18753, 12, 0, 1, 1, 1, 0.999, 397, 3.74528
18754, 12, 0, 1, 1, 1, 0.999, 397, 3.71028
18755, 12, 0, 2, 1, 1, 0.999, 397, 3.67593
18756, 5, 9, 0, 1, 1, 0.999, 406, 3.72477
18757, 12, 9, 0, 1, 1, 0.999, 415, 3.77273
18758, 12, 0, 0, 1, 1, 0.999, 415, 3.73874
18759, 12, 0, 0, 1, 1, 0.999, 415, 3.70536
18760, 12, 0, 0, 1, 1, 0.999, 415, 3.67257
18761, 12, 0, 0, 1, 1, 0.999, 415, 3.64035
18762, 12, 0, 0, 1, 1, 0.999, 415, 3.6087
18763, 12, 0, 2, 1, 1, 0.999, 415, 3.57759
18764, 5, 9, 0, 1, 1, 0.999, 424, 3.62393
18765, 12, 9, 1, 1, 1, 0.999, 433, 3.66949
18766, 12, 0, 0, 1, 1, 0.999, 433, 3.63866
18767, 12, 0, 1, 1, 1, 0.999, 433, 3.60833
18768, 12, 0, 3, 1, 1, 0.999, 433, 3.57851
18769, 10, 9, 1, 1, 1, 0.999, 442, 3.62295
18770, 12, 9, 3, 1, 1, 0.999, 451, 3.66667
18771, 10, 9, 3, 1, 1, 0.999, 460, 3.70968
18772, 8, 9, 3, 1, 1, 0.999, 469, 3.752
18773, 10, 9, 3, 1, 1, 0.999, 478, 3.79365
18774, 9, 9, 0, 1, 1, 0.999, 487, 3.83465
18775, 9, 0, 1, 1, 1, 0.999, 487, 3.80469
18776, 10, 9, 1, 1, 1, 0.999, 496, 3.84496
18777, 8, 9, 1, 1, 1, 0.999, 505, 3.88462
18778, 10, 9, 2, 1, 1, 0.999, 514, 3.92366
18779, 10, 0, 2, 1, 1, 0.999, 514, 3.89394
18780, 10, 0, 2, 1, 1, 0.999, 514, 3.86466
18781, 10, 0, 0, 1, 1, 0.999, 514, 3.83582
18782, 10, 0, 1, 1, 1, 0.999, 514, 3.80741
18783, 12, 9, 2, 1, 1, 0.999, 523, 3.84559
18784, 5, 9, 1, 1, 1, 0.999, 532, 3.88321
18785, 5, 0, 2, 1, 1, 0.999, 532, 3.85507
18786, 7, 9, 2, 1, 1, 0.999, 541, 3.89209
18787, 7, 0, 0, 1, 1, 0.999, 541, 3.86429
18788, 5, 9, 0, 1, 1, 0.999, 550, 3.90071
18789, 12, 9, 2, 1, 1, 0.999, 559, 3.93662
18790, 5, 9, 2, 1, 1, 0.999, 568, 3.97203
18791, 7, 9, 2, 1, 1, 0.999, 577, 4.00694
18792, 7, 0, 1, 1, 1, 0.999, 577, 3.97931
18793, 7, 0, 1, 1, 1, 0.999, 577, 3.95205
18794, 7, 0, 2, 1, 1, 0.999, 577, 3.92517
18795, 7, 0, 2, 1, 1, 0.999, 577, 3.89865
18796, 7, 0, 2, 1, 1, 0.999, 577, 3.87248
18797, 7, 0, 2, 1, 1, 0.999, 577, 3.84667
18798, 7, 0, 0, 1, 1, 0.999, 577, 3.82119
18799, 5, 9, 1, 1, 1, 0.999, 586, 3.85526
18800, 5, 0, 3, 1, 1, 0.999, 586, 3.83007
18801, 5, 0, 2, 1, 1, 0.999, 586, 3.80519
18802, 7, 9, 0, 1, 1, 0.999, 595, 3.83871
18803, 5, 9, 0, 1, 1, 0.999, 604, 3.87179
18804, 12, 9, 1, 1, 1, 0.999, 613, 3.90446
18805, 12, 0, 1, 1, 1, 0.999, 613, 3.87975
18806, 12, 0, 1, 1, 1, 0.999, 613, 3.85535
18807, 12, 0, 3, 1, 1, 0.999, 613, 3.83125
18808, 10, 9, 2, 1, 1, 0.999, 622, 3.86335
18809, 10, 0, 2, 1, 1, 0.999, 622, 3.83951
18810, 10, 0, 0, 1, 1, 0.999, 622, 3.81595
18811, 10, 0, 1, 1, 1, 0.999, 622, 3.79268
18812, 12, 9, 3, 1, 1, 0.999, 631, 3.82424
18813, 10, 9, 3, 1, 1, 0.999, 640, 3.85542
18814, 8, 9, 0, 1, 1, 0.999, 649, 3.88623
18815, 8, 0, 1, 1, 1, 0.999, 649, 3.8631
18816, 10, 9, 3, 1, 1, 0.999, 658, 3.89349
18817, 8, 9, 2, 1, 1, 0.999, 667, 3.92353
18818, 5, 9, 1, 1, 1, 0.999, 676, 3.95322
18819, 5, 0, 3, 1, 1, 0.999, 676, 3.93023
18820, 5, 0, 0, 1, 1, 0.999, 676, 3.90751
18821, 8, 9, 1, 1, 1, 0.999, 685, 3.93678
18822, 10, 9, 0, 1, 1, 0.999, 694, 3.96571
18823, 10, 0, 0, 1, 1, 0.999, 694, 3.94318
18824, 10, 0, 2, 1, 1, 0.999, 694, 3.9209
18825, 10, 0, 0, 1, 1, 0.999, 694, 3.89888
18826, 10, 0, 3, 1, 1, 0.999, 694, 3.87709
18827, 8, 9, 1, 1, 1, 0.999, 703, 3.90556
18828, 10, 9, 1, 1, 1, 0.999, 712, 3.9337
18829, 12, 9, 2, 1, 1, 0.999, 721, 3.96154
18830, 5, 9, 0, 1, 1, 0.999, 730, 3.98907
18831, 12, 9, 2, 1, 1, 0.999, 739, 4.0163
18832, 5, 9, 2, 1, 1, 0.999, 748, 4.04324
18833, 7, 9, 2, 1, 1, 0.999, 757, 4.06989
18834, 7, 0, 2, 1, 1, 0.999, 757, 4.04813
18835, 7, 0, 1, 1, 1, 0.999, 757, 4.0266
18836, 7, 0, 3, 1, 1, 0.999, 757, 4.00529
18837, 7, 0, 3, 1, 1, 0.999, 757, 3.98421
18838, 7, 0, 3, 1, 1, 0.999, 757, 3.96335
18839, 7, 0, 2, 1, 1, 0.999, 757, 3.94271
18840, 7, 0, 3, 1, 1, 0.999, 757, 3.92228
18841, 7, 0, 0, 1, 1, 0.999, 757, 3.90206
18842, 5, 9, 0, 1, 1, 0.999, 766, 3.92821
18843, 12, 9, 1, 1, 1, 0.999, 775, 3.95408
18844, 12, 0, 2, 1, 1, 0.999, 775, 3.93401
18845, 5, 9, 3, 1, 1, 0.999, 784, 3.9596
18846, 5, 0, 2, 1, 1, 0.999, 784, 3.9397
18847, 7, 9, 2, 1, 1, 0.999, 793, 3.965
18848, 7, 0, 1, 1, 1, 0.999, 793, 3.94527
18849, 7, 0, 3, 1, 1, 0.999, 793, 3.92574
18850, 7, 0, 2, 1, 1, 0.999, 793, 3.9064
18851, 7, 0, 1, 1, 1, 0.999, 793, 3.88725
18852, 7, 0, 2, 1, 1, 0.999, 793, 3.86829
18853, 7, 0, 1, 1, 1, 0.999, 793, 3.84951
18854, 7, 0, 1, 1, 1, 0.999, 793, 3.83092
18855, 7, 0, 3, 1, 1, 0.999, 793, 3.8125
18856, 7, 0, 2, 1, 1, 0.999, 793, 3.79426
18857, 7, 0, 2, 1, 1, 0.999, 793, 3.77619
18858, 7, 0, 1, 1, 1, 0.999, 793, 3.75829
18859, 7, 0, 3, 1, 1, 0.999, 793, 3.74057
18860, 7, 0, 2, 1, 1, 0.999, 793, 3.723
18861, 7, 0, 1, 1, 1, 0.999, 793, 3.70561
18862, 7, 0, 0, 1, 1, 0.999, 793, 3.68837
18863, 5, 9, 0, 1, 1, 0.999, 802, 3.71296
18864, 12, 9, 0, 1, 1, 0.999, 811, 3.73733
18865, 12, 0, 1, 1, 1, 0.999, 811, 3.72018
18866, 12, 0, 3, 1, 1, 0.999, 811, 3.7032
18867, 10, 9, 0, 1, 1, 0.999, 820, 3.72727
18868, 10, 0, 0, 1, 1, 0.999, 820, 3.71041
18869, 10, 0, 0, 1, 1, 0.999, 820, 3.69369
18870, 10, 0, 0, 1, 1, 0.999, 820, 3.67713
18871, 10, 0, 1, 1, 1, 0.999, 820, 3.66071
18872, 12, 9, 3, 1, 1, 0.999, 829, 3.68444
18873, 10, 9, 0, 1, 1, 0.999, 838, 3.70796
18874, 10, 0, 3, 1, 1, 0.999, 838, 3.69163
18875, 8, 9, 3, 1, 1, 0.999, 847, 3.71491
18876, 10, 9, 3, 1, 1, 0.999, 856, 3.73799
18877, 9, 9, 2, 1, 1, 0.999, 865, 3.76087
18878, 5, 9, 0, 1, 1, 0.999, 874, 3.78355
18879, 9, 9, 1, 1, 1, 0.999, 883, 3.80603
18880, 10, 9, 2, 1, 1, 0.999, 892, 3.82833
18881, 10, 0, 2, 1, 1, 0.999, 892, 3.81197
18882, 10, 0, 2, 1, 1, 0.999, 892, 3.79574
18883, 10, 0, 3, 1, 1, 0.999, 892, 3.77966
18884, 9, 9, 3, 1, 1, 0.999, 901, 3.80169
18885, 9, 0, 3, 1, 1, 0.999, 901, 3.78571
18886, 9, 0, 3, 1, 1, 0.999, 901, 3.76987
18887, 9, 0, 2, 1, 1, 0.999, 901, 3.75417
18888, 5, 9, 3, 1, 1, 0.999, 910, 3.77593
18889, 5, 0, 2, 1, 1, 0.999, 910, 3.76033
18890, 7, 9, 3, 1, 1, 0.999, 919, 3.78189
18891, 7, 0, 0, 1, 1, 0.999, 919, 3.76639
18892, 5, 9, 1, 1, 1, 0.999, 928, 3.78776
18893, 5, 0, 1, 1, 1, 0.999, 928, 3.77236
18894, 5, 0, 0, 1, 1, 0.999, 928, 3.75709
18895, 9, 9, 1, 1, 1, 0.999, 937, 3.77823
18896, 10, 9, 2, 1, 1, 0.999, 946, 3.7992
18897, 10, 0, 0, 1, 1, 0.999, 946, 3.784
18898, 10, 0, 2, 1, 1, 0.999, 946, 3.76892
18899, 10, 0, 2, 1, 1, 0.999, 946, 3.75397
18900, 10, 0, 3, 1, 1, 0.999, 946, 3.73913
18901, 9, 9, 2, 1, 1, 0.999, 955, 3.75984
18902, 5, 9, 1, 1, 1, 0.999, 964, 3.78039
18903, 5, 0, 0, 1, 1, 0.999, 964, 3.76562
18904, 9, 9, 3, 1, 1, 0.999, 973, 3.78599
18905, 9, 0, 3, 1, 1, 0.999, 973, 3.77132
18906, 9, 0, 3, 1, 1, 0.999, 973, 3.75676
18907, 9, 0, 0, 1, 1, 0.999, 973, 3.74231
18908, 9, 0, 1, 1, 1, 0.999, 973, 3.72797
18909, 10, 9, 2, 1, 1, 0.999, 982, 3.74809
18910, 10, 0, 1, 1, 1, 0.999, 982, 3.73384
18911, 8, 9, 0, 1, 1, 0.999, 991, 3.75379
18912, 8, 0, 3, 1, 1, 0.999, 991, 3.73962
18913, 10, 9, 3, 1, 1, 0.999, 1000, 3.7594
18914, 9, 9, 3, 1, 1, 0.999, 1009, 3.77903
18915, 9, 0, 0, 1, 1, 0.999, 1009, 3.76493
18916, 9, 0, 2, 1, 1, 0.999, 1009, 3.75093
18917, 5, 9, 0, 1, 1, 0.999, 1018, 3.77037
18918, 9, 9, 2, 1, 1, 0.999, 1027, 3.78967
18919, 5, 9, 3, 1, 1, 0.999, 1036, 3.80882
18920, 5, 0, 2, 1, 1, 0.999, 1036, 3.79487
18921, 7, 9, 0, 1, 1, 0.999, 1045, 3.81387
18922, 5, 9, 1, 1, 1, 0.999, 1054, 3.83273
18923, 5, 0, 2, 1, 1, 0.999, 1054, 3.81884
18924, 7, 9, 3, 1, 1, 0.999, 1063, 3.83755
18925, 7, 0, 0, 1, 1, 0.999, 1063, 3.82374
18926, 5, 9, 3, 1, 1, 0.999, 1072, 3.84229
18927, 5, 0, 3, 1, 1, 0.999, 1072, 3.82857
18928, 5, 0, 0, 1, 1, 0.999, 1072, 3.81495
18929, 9, 9, 1, 1, 1, 0.999, 1081, 3.83333
18930, 10, 9, 3, 1, 1, 0.999, 1090, 3.85159
18931, 9, 9, 2, 1, 1, 0.999, 1099, 3.86972
18932, 5, 9, 3, 1, 1, 0.999, 1108, 3.88772
18933, 5, 0, 0, 1, 1, 0.999, 1108, 3.87413
18934, 9, 9, 3, 1, 1, 0.999, 1117, 3.89199
18935, 9, 0, 3, 1, 1, 0.999, 1117, 3.87847
18936, 9, 0, 2, 1, 1, 0.999, 1117, 3.86505
18937, 5, 9, 3, 1, 1, 0.999, 1126, 3.88276
18938, 5, 0, 1, 1, 1, 0.999, 1126, 3.86942
18939, 5, 0, 2, 1, 1, 0.999, 1126, 3.85616
18940, 7, 9, 1, 1, 1, 0.999, 1135, 3.87372
18941, 7, 0, 0, 1, 1, 0.999, 1135, 3.86054
18942, 5, 9, 2, 1, 1, 0.999, 1144, 3.87797
18943, 7, 9, 3, 1, 1, 0.999, 1153, 3.89527
18944, 7, 0, 1, 1, 1, 0.999, 1153, 3.88215
18945, 7, 0, 1, 1, 1, 0.999, 1153, 3.86913
18946, 7, 0, 1, 1, 1, 0.999, 1153, 3.85619
18947, 7, 0, 1, 1, 1, 0.999, 1153, 3.84333
18948, 7, 0, 2, 1, 1, 0.999, 1153, 3.83056
18949, 7, 0, 2, 1, 1, 0.999, 1153, 3.81788
18950, 7, 0, 0, 1, 1, 0.999, 1153, 3.80528
18951, 5, 9, 2, 1, 1, 0.999, 1162, 3.82237
18952, 7, 9, 1, 1, 1, 0.999, 1171, 3.83934
18953, 7, 0, 2, 1, 1, 0.999, 1171, 3.8268
18954, 7, 0, 2, 1, 1, 0.999, 1171, 3.81433
18955, 7, 0, 2, 1, 1, 0.999, 1171, 3.80195
18956, 7, 0, 2, 1, 1, 0.999, 1171, 3.78964
18957, 7, 0, 0, 1, 1, 0.999, 1171, 3.77742
18958, 5, 9, 1, 1, 1, 0.999, 1180, 3.79421
18959, 5, 0, 2, 1, 1, 0.999, 1180, 3.78205
18960, 7, 9, 0, 1, 1, 0.999, 1189, 3.79872
18961, 5, 9, 2, 1, 1, 0.999, 1198, 3.81529
18962, 7, 9, 3, 1, 1, 0.999, 1207, 3.83175
18963, 7, 0, 2, 1, 1, 0.999, 1207, 3.81962
18964, 7, 0, 0, 1, 1, 0.999, 1207, 3.80757
18965, 5, 9, 2, 1, 1, 0.999, 1216, 3.8239
18966, 7, 9, 1, 1, 1, 0.999, 1225, 3.84013
18967, 7, 0, 3, 1, 1, 0.999, 1225, 3.82812
18968, 7, 0, 2, 1, 1, 0.999, 1225, 3.8162
18969, 7, 0, 1, 1, 1, 0.999, 1225, 3.80435
18970, 7, 0, 1, 1, 1, 0.999, 1225, 3.79257
18971, 7, 0, 0, 1, 1, 0.999, 1225, 3.78086
18972, 5, 9, 2, 1, 1, 0.999, 1234, 3.79692
18973, 7, 9, 3, 1, 1, 0.999, 1243, 3.81288
18974, 7, 0, 3, 1, 1, 0.999, 1243, 3.80122
18975, 7, 0, 2, 1, 1, 0.999, 1243, 3.78963
18976, 7, 0, 1, 1, 1, 0.999, 1243, 3.77812
18977, 7, 0, 1, 1, 1, 0.999, 1243, 3.76667
18978, 7, 0, 0, 1, 1, 0.999, 1243, 3.75529
18979, 5, 9, 1, 1, 1, 0.999, 1252, 3.77108
18980, 5, 0, 3, 1, 1, 0.999, 1252, 3.75976
18981, 5, 0, 2, 1, 1, 0.999, 1252, 3.7485
18982, 7, 9, 3, 1, 1, 0.999, 1261, 3.76418
18983, 7, 0, 3, 1, 1, 0.999, 1261, 3.75298
18984, 7, 0, 3, 1, 1, 0.999, 1261, 3.74184
18985, 7, 0, 2, 1, 1, 0.999, 1261, 3.73077
18986, 7, 0, 1, 1, 1, 0.999, 1261, 3.71976
18987, 7, 0, 0, 1, 1, 0.999, 1261, 3.70882
18988, 5, 9, 2, 1, 1, 0.999, 1270, 3.72434
18989, 7, 9, 3, 1, 1, 0.999, 1279, 3.73977
18990, 7, 0, 1, 1, 1, 0.999, 1279, 3.72886
18991, 7, 0, 1, 1, 1, 0.999, 1279, 3.71802
18992, 7, 0, 3, 1, 1, 0.999, 1279, 3.70725
18993, 7, 0, 2, 1, 1, 0.999, 1279, 3.69653
18994, 7, 0, 1, 1, 1, 0.999, 1279, 3.68588
18995, 7, 0, 0, 1, 1, 0.999, 1279, 3.67529
18996, 5, 9, 2, 1, 1, 0.999, 1288, 3.69054
18997, 7, 9, 0, 1, 1, 0.999, 1297, 3.70571
18998, 5, 9, 0, 1, 1, 0.999, 1306, 3.7208
18999, 9, 9, 3, 1, 1, 0.999, 1315, 3.7358
19000, 9, 0, 2, 0, 0, 0.999, 1315, 3.72521
19001, 5, 9, 3, 0, 0, 0.999, 1324, 3.74011
19002, 5, 0, 2, 0, 0, 0.999, 1324, 3.72958
19003, 7, 9, 0, 0, 0, 0.999, 1333, 3.74438
19004, 5, 9, 2, 0, 0, 0.999, 1342, 3.7591
19005, 7, 9, 1, 0, 0, 0.999, 1351, 3.77374
19006, 7, 0, 0, 0, 0, 0.999, 1351, 3.76323
19007, 5, 9, 0, 0, 0, 0.999, 1360, 3.77778
19008, 9, 9, 2, 0, 0, 0.999, 1369, 3.79224
19009, 5, 9, 0, 0, 0, 0.999, 1378, 3.80663
19010, 9, 9, 2, 0, 0, 0.999, 1387, 3.82094
19011, 5, 9, 3, 0, 0, 0.999, 1396, 3.83516
19012, 5, 0, 2, 0, 0, 0.999, 1396, 3.82466
19013, 7, 9, 0, 0, 0, 0.999, 1405, 3.8388
19014, 5, 9, 2, 0, 0, 0.999, 1414, 3.85286
19015, 7, 9, 0, 0, 0, 0.999, 1423, 3.86685
19016, 5, 9, 1, 0, 0, 0.999, 1432, 3.88076
19017, 5, 0, 2, 0, 0, 0.999, 1432, 3.87027
19018, 7, 9, 0, 0, 0, 0.999, 1441, 3.8841
19019, 5, 9, 0, 0, 0, 0.999, 1450, 3.89785
19020, 9, 9, 0, 0, 0, 0.999, 1459, 3.91153
19021, 9, 0, 3, 0, 0, 0.999, 1459, 3.90107
19022, 9, 0, 2, 0, 0, 0.999, 1459, 3.89067
19023, 5, 9, 1, 0, 0, 0.999, 1468, 3.90426
19024, 5, 0, 0, 0, 0, 0.999, 1468, 3.8939
19025, 9, 9, 1, 0, 0, 0.999, 1477, 3.90741
19026, 10, 9, 1, 0, 0, 0.999, 1486, 3.92084
19027, 8, 9, 2, 0, 0, 0.999, 1495, 3.93421
19028, 5, 9, 2, 0, 0, 0.999, 1504, 3.94751
19029, 7, 20, 0, -1, -1, -1, 1524, 4
19030, 10, 10, 1, 0, 0, 0.999, 10, 5
19031, 8, 9, 2, 0, 0, 0.999, 19, 6.33333
19032, 5, 9, 2, 0, 0, 0.999, 28, 7
19033, 7, 20, 0, -1, -1, -1, 48, 12
19034, 10, 10, 1, 0, 0, 0.999, 10, 5
19035, 8, 9, 2, 0, 0, 0.999, 19, 6.33333
19036, 5, 9, 2, 0, 0, 0.999, 28, 7
19037, 7, 20, 0, -1, -1, -1, 48, 12
19038, 10, 10, 1, 0, 0, 0.999, 10, 5
19039, 8, 9, 2, 0, 0, 0.999, 19, 6.33333
19040, 5, 9, 2, 0, 0, 0.999, 28, 7
19041, 7, 20, 0, -1, -1, -1, 48, 12
19042, 10, 10, 2, 0, 0, 0.999, 10, 5
19043, 10, 0, 1, 0, 0, 0.999, 10, 3.33333
19044, 8, 9, 2, 0, 0, 0.999, 19, 4.75
19045, 5, 9, 2, 0, 0, 0.999, 28, 5.6
19046, 7, 20, 0, -1, -1, -1, 48, 9.6
19047, 10, 10, 1, 0, 0, 0.999, 10, 5
19048, 8, 9, 2, 0, 0, 0.999, 19, 6.33333
19049, 5, 9, 2, 0, 0, 0.999, 28, 7
19050, 7, 20, 0, -1, -1, -1, 48, 12
19051, 10, 10, 1, 0, 0, 0.999, 10, 5
19052, 8, 9, 2, 0, 0, 0.999, 19, 6.33333
19053, 5, 9, 2, 0, 0, 0.999, 28, 7
19054, 7, 20, 0, -1, -1, -1, 48, 12
19055, 10, 10, 1, 0, 0, 0.999, 10, 5
19056, 8, 9, 2, 0, 0, 0.999, 19, 6.33333
19057, 5, 9, 2, 0, 0, 0.999, 28, 7
19058, 7, 20, 0, -1, -1, -1, 48, 12
19059, 10, 10, 2, 0, 0, 0.999, 10, 5
19060, 10, 0, 1, 0, 0, 0.999, 10, 3.33333
19061, 8, 9, 2, 0, 0, 0.999, 19, 4.75
19062, 5, 9, 2, 0, 0, 0.999, 28, 5.6
19063, 7, 20, 0, -1, -1, -1, 48, 9.6
19064, 10, 10, 1, 0, 0, 0.999, 10, 5
19065, 8, 9, 2, 0, 0, 0.999, 19, 6.33333
19066, 5, 9, 2, 0, 0, 0.999, 28, 7
19067, 7, 20, 0, -1, -1, -1, 48, 12
19068, 10, 10, 1, 0, 0, 0.999, 10, 5
19069, 8, 9, 2, 0, 0, 0.999, 19, 6.33333
19070, 5, 9, 2, 0, 0, 0.999, 28, 7
19071, 7, 20, 0, -1, -1, -1, 48, 12
19072, 10, 10, 1, 0, 0, 0.999, 10, 5
19073, 8, 9, 2, 0, 0, 0.999, 19, 6.33333
19074, 5, 9, 2, 0, 0, 0.999, 28, 7
19075, 7, 20, 0, -1, -1, -1, 48, 12
19076, 10, 10, 1, 0, 0, 0.999, 10, 5
19077, 8, 9, 2, 0, 0, 0.999, 19, 6.33333
19078, 5, 9, 2, 0, 0, 0.999, 28, 7
19079, 7, 20, 0, -1, -1, -1, 48, 12
19080, 10, 10, 1, 0, 0, 0.999, 10, 5
19081, 8, 9, 2, 0, 0, 0.999, 19, 6.33333
19082, 5, 9, 2, 0, 0, 0.999, 28, 7
19083, 7, 20, 0, -1, -1, -1, 48, 12
19084, 10, 10, 0, 0, 0, 0.999, 10, 5
19085, 10, 0, 1, 0, 0, 0.999, 10, 3.33333
19086, 8, 9, 2, 0, 0, 0.999, 19, 4.75
19087, 5, 9, 2, 0, 0, 0.999, 28, 5.6
19088, 7, 20, 0, -1, -1, -1, 48, 9.6
19089, 10, 10, 3, 0, 0, 0.999, 10, 5
19090, 9, 9, 1, 0, 0, 0.999, 19, 6.33333
19091, 10, 9, 1, 0, 0, 0.999, 28, 7
19092, 8, 9, 2, 0, 0, 0.999, 37, 7.4
19093, 5, 9, 2, 0, 0, 0.999, 46, 7.66667
19094, 7, 20, 0, -1, -1, -1, 66, 11
19095, 10, 10, 1, 0, 0, 0.999, 10, 5
19096, 8, 9, 0, 0, 0, 0.999, 19, 6.33333
19097, 8, 0, 2, 0, 0, 0.999, 19, 4.75
19098, 5, 9, 2, 0, 0, 0.999, 28, 5.6
19099, 7, 20, 0, -1, -1, -1, 48, 9.6
19100, 10, 10, 1, 0, 0, 0.999, 10, 5
19101, 8, 9, 2, 0, 0, 0.999, 19, 6.33333
19102, 5, 9, 2, 0, 0, 0.999, 28, 7
19103, 7, 20, 0, -1, -1, -1, 48, 12
19104, 10, 10, 1, 0, 0, 0.999, 10, 5
19105, 8, 9, 0, 0, 0, 0.999, 19, 6.33333
19106, 8, 0, 2, 0, 0, 0.999, 19, 4.75
19107, 5, 9, 2, 0, 0, 0.999, 28, 5.6
19108, 7, 20, 0, -1, -1, -1, 48, 9.6
19109, 10, 10, 1, 0, 0, 0.999, 10, 5
19110, 8, 9, 2, 0, 0, 0.999, 19, 6.33333
19111, 5, 9, 2, 0, 0, 0.999, 28, 7
19112, 7, 20, 0, -1, -1, -1, 48, 12
19113, 10, 10, 1, 0, 0, 0.999, 10, 5
19114, 8, 9, 2, 0, 0, 0.999, 19, 6.33333
19115, 5, 9, 2, 0, 0, 0.999, 28, 7
19116, 7, 20, 0, -1, -1, -1, 48, 12
19117, 10, 10, 1, 0, 0, 0.999, 10, 5
19118, 8, 9, 2, 0, 0, 0.999, 19, 6.33333
19119, 5, 9, 2, 0, 0, 0.999, 28, 7
19120, 7, 20, 0, -1, -1, -1, 48, 12
19121, 10, 10, 1, 0, 0, 0.999, 10, 5
19122, 8, 9, 2, 0, 0, 0.999, 19, 6.33333
19123, 5, 9, 2, 0, 0, 0.999, 28, 7
19124, 7, 20, 0, -1, -1, -1, 48, 12
19125, 10, 10, 1, 0, 0, 0.999, 10, 5
19126, 8, 9, 2, 0, 0, 0.999, 19, 6.33333
19127, 5, 9, 2, 0, 0, 0.999, 28, 7
19128, 7, 20, 0, -1, -1, -1, 48, 12
19129, 10, 10, 1, 0, 0, 0.999, 10, 5
19130, 8, 9, 2, 0, 0, 0.999, 19, 6.33333
19131, 5, 9, 2, 0, 0, 0.999, 28, 7
19132, 7, 20, 0, -1, -1, -1, 48, 12
19133, 10, 10, 2, 0, 0, 0.999, 10, 5
19134, 10, 0, 1, 0, 0, 0.999, 10, 3.33333
19135, 8, 9, 2, 0, 0, 0.999, 19, 4.75
19136, 5, 9, 2, 0, 0, 0.999, 28, 5.6
19137, 7, 20, 0, -1, -1, -1, 48, 9.6
19138, 10, 10, 1, 0, 0, 0.999, 10, 5
19139, 8, 9, 2, 0, 0, 0.999, 19, 6.33333
19140, 5, 9, 2, 0, 0, 0.999, 28, 7
19141, 7, 20, 0, -1, -1, -1, 48, 12
19142, 10, 10, 1, 0, 0, 0.999, 10, 5
19143, 8, 9, 2, 0, 0, 0.999, 19, 6.33333
19144, 5, 9, 2, 0, 0, 0.999, 28, 7
19145, 7, 20, 0, -1, -1, -1, 48, 12
19146, 10, 10, 1, 0, 0, 0.999, 10, 5
19147, 8, 9, 2, 0, 0, 0.999, 19, 6.33333
19148, 5, 9, 2, 0, 0, 0.999, 28, 7
19149, 7, 20, 0, -1, -1, -1, 48, 12
19150, 10, 10, 1, 0, 0, 0.999, 10, 5
19151, 8, 9, 2, 0, 0, 0.999, 19, 6.33333
19152, 5, 9, 2, 0, 0, 0.999, 28, 7
19153, 7, 20, 0, -1, -1, -1, 48, 12
19154, 10, 10, 1, 0, 0, 0.999, 10, 5
19155, 8, 9, 2, 0, 0, 0.999, 19, 6.33333
19156, 5, 9, 2, 0, 0, 0.999, 28, 7
19157, 7, 20, 0, -1, -1, -1, 48, 12
19158, 10, 10, 1, 0, 0, 0.999, 10, 5
19159, 8, 9, 0, 0, 0, 0.999, 19, 6.33333
19160, 8, 0, 2, 0, 0, 0.999, 19, 4.75
19161, 5, 9, 2, 0, 0, 0.999, 28, 5.6
19162, 7, 20, 0, -1, -1, -1, 48, 9.6
19163, 10, 10, 3, 0, 0, 0.999, 10, 5
19164, 9, 9, 1, 0, 0, 0.999, 19, 6.33333
19165, 10, 9, 1, 0, 0, 0.999, 28, 7
19166, 8, 9, 2, 0, 0, 0.999, 37, 7.4
19167, 5, 9, 2, 0, 0, 0.999, 46, 7.66667
19168, 7, 20, 0, -1, -1, -1, 66, 11
19169, 10, 10, 1, 0, 0, 0.999, 10, 5
19170, 8, 9, 2, 0, 0, 0.999, 19, 6.33333
19171, 5, 9, 2, 0, 0, 0.999, 28, 7
19172, 7, 20, 0, -1, -1, -1, 48, 12
19173, 10, 10, 1, 0, 0, 0.999, 10, 5
19174, 8, 9, 2, 0, 0, 0.999, 19, 6.33333
19175, 5, 9, 2, 0, 0, 0.999, 28, 7
19176, 7, 20, 0, -1, -1, -1, 48, 12
19177, 10, 10, 1, 0, 0, 0.999, 10, 5
